Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
O34544	ACCC2_BACSU	Biotin carboxylase 2 (EC 6.3.4.14) (Acetyl-coenzyme A carboxylase biotin carboxylase subunit A 2)	accC2 accC yngH BSU18240	Bacillus subtilis (strain 168)	6.3.4.14	49,087		BSU18240
Q06752	SYC_BACSU	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	cysS spnA BSU00940	Bacillus subtilis (strain 168)	6.1.1.16	53,908		BSU00940
P14192	GLMU_BACSU	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	glmU gcaD tms tms-26 BSU00500	Bacillus subtilis (strain 168)	2.7.7.23; 2.3.1.157	49,610		BSU00500
O31666	MTNW_BACSU	2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase) (EC 5.3.2.5) (RuBisCO-like protein) (RLP)	mtnW ykrW BSU13590	Bacillus subtilis (strain 168)	5.3.2.5	44,043	2ZVI;	BSU13590
P31113	MENG_BACSU	Demethylmenaquinone methyltransferase (EC 2.1.1.163)	menG gerC2 gerCB menH BSU22750	Bacillus subtilis (strain 168)	2.1.1.163	26,577		BSU22750
P29252	HPPK_BACSU	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (PPPK) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase) (HPPK)	folK BSU00790	Bacillus subtilis (strain 168)	2.7.6.3	19,058		BSU00790
P42086	PBUX_BACSU	Xanthine permease	pbuX ypaQ BSU22060	Bacillus subtilis (strain 168)		46,238		BSU22060
O07600	FABH2_BACSU	Beta-ketoacyl-[acyl-carrier-protein] synthase III 2 (Beta-ketoacyl-ACP synthase III 2) (KAS III 2) (EC 2.3.1.180) (EC 2.3.1.300) (3-oxoacyl-[acyl-carrier-protein] synthase 3 2) (3-oxoacyl-[acyl-carrier-protein] synthase III 2) (Branched-chain beta-ketoacyl-[acyl-carrier-protein] synthase 2) (bFabH2)	fabHB fabH2 yhfB BSU10170	Bacillus subtilis (strain 168)	2.3.1.180; 2.3.1.300	35,424		BSU10170
P05645	LEU3_BACSU	3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH)	leuB leuC BSU28270	Bacillus subtilis (strain 168)	1.1.1.85	39,844		BSU28270
O31825	YNGE_BACSU	Uncharacterized carboxylase YngE (EC 6.4.1.-)	yngE BSU18210	Bacillus subtilis (strain 168)	6.4.1.-	56,182		BSU18210
P80861	YJLD_BACSU	NADH dehydrogenase-like protein YjlD (EC 1.6.99.-) (Glucose starvation-inducible protein 5) (GSI5)	yjlD BSU12290	Bacillus subtilis (strain 168)	1.6.99.-	41,953		BSU12290
O06745	YITJ_BACSU	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase [Includes: Homocysteine S-methyltransferase (EC 2.1.1.10) (S-methylmethionine:homocysteine methyltransferase); 5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)]	yitJ BSU11010	Bacillus subtilis (strain 168)	2.1.1.10; 1.5.1.20	67,928		BSU11010
O05239	YUGJ_BACSU	Probable NADH-dependent butanol dehydrogenase 1 (EC 1.1.1.-)	yugJ BSU31370	Bacillus subtilis (strain 168)	1.1.1.-	42,733		BSU31370
P46921	OPUAB_BACSU	Glycine betaine transport system permease protein OpuAB	opuAB BSU02990	Bacillus subtilis (strain 168)		30,247		BSU02990
O34591	ACOB_BACSU	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta (Acetoin:DCPIP oxidoreductase-beta) (Ao:DCPIP OR) (EC 1.1.1.-) (TPP-dependent acetoin dehydrogenase E1 subunit beta)	acoB yfjJ BSU08070	Bacillus subtilis (strain 168)	1.1.1.-	36,845		BSU08070
P46320	LICH_BACSU	Probable 6-phospho-beta-glucosidase (EC 3.2.1.86)	licH celD celF BSU38560	Bacillus subtilis (strain 168)	3.2.1.86	48,711		BSU38560
O32146	PUCB_BACSU	Purine catabolism protein PucB	pucB yurE BSU32500	Bacillus subtilis (strain 168)		22,092		BSU32500
Q796V8	HEMZ_BACSU	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ (EC 1.3.99.-)	hemZ yhaV yhaW BSU09840	Bacillus subtilis (strain 168)	1.3.99.-	57,527		BSU09840
Q45477	SYI_BACSU	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ileS BSU15430	Bacillus subtilis (strain 168)	6.1.1.5	104,845		BSU15430
O31755	SYP_BACSU	Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)	proS BSU16570	Bacillus subtilis (strain 168)	6.1.1.15	63,305		BSU16570
O07605	GLTT_BACSU	Proton/sodium-glutamate symport protein (Glutamate-aspartate carrier protein)	gltT yhfG BSU10220	Bacillus subtilis (strain 168)		45,920		BSU10220
O34436	PIT_BACSU	Probable low-affinity inorganic phosphate transporter	pit ykaB BSU12840	Bacillus subtilis (strain 168)		35,231		BSU12840
O34632	SIRB_BACSU	Sirohydrochlorin ferrochelatase (EC 4.99.1.4)	sirB ylnE BSU15620	Bacillus subtilis (strain 168)	4.99.1.4	28,835	5ZT7;5ZT8;5ZT9;5ZTA;	BSU15620
O34872	YTIB_BACSU	Putative carbonic anhydrase YtiB (EC 4.2.1.1) (Carbonate dehydratase)	ytiB BSU30690	Bacillus subtilis (strain 168)	4.2.1.1	21,111		BSU30690
P94365	CYDB_BACSU	Cytochrome bd ubiquinol oxidase subunit 2 (EC 7.1.1.7) (Cytochrome d ubiquinol oxidase subunit II)	cydB yxkL BSU38750	Bacillus subtilis (strain 168)	7.1.1.7	37,861		BSU38750
O06491	GATA_BACSU	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)	gatA yedB yerM BSU06680	Bacillus subtilis (strain 168)	6.3.5.7	52,664		BSU06680
P39761	ADEC_BACSU	Adenine deaminase (Adenase) (Adenine aminase) (EC 3.5.4.2)	adeC ade yzaD BSU14520	Bacillus subtilis (strain 168)	3.5.4.2	62,892		BSU14520
Q9K2S2	MRPA_BACSU	Na(+)/H(+) antiporter subunit A (Mrp complex subunit A) (Multiple resistance and pH homeostasis protein A)	mrpA ntrA shaA yufT BSU31600	Bacillus subtilis (strain 168)		89,531		BSU31600
C0SPB0	YTCI_BACSU	Uncharacterized acyl--CoA ligase YtcI (EC 6.2.1.-)	ytcI BSU29560	Bacillus subtilis (strain 168)	6.2.1.-	59,325		BSU29560
P39120	CISY2_BACSU	Citrate synthase 2 (EC 2.3.3.16) (Citrate synthase II)	citZ citA2 BSU29140	Bacillus subtilis (strain 168)	2.3.3.16	41,729		BSU29140
O32154	YURM_BACSU	Probable ABC transporter permease protein YurM	yurM BSU32580	Bacillus subtilis (strain 168)		34,154		BSU32580
O07581	YHDL_BACSU	Probable anti-sigma-M factor YhdL	yhdL BSU09510	Bacillus subtilis (strain 168)		40,581		BSU09510
O34335	MELE_BACSU	Melibiose/raffinose/stachyose-binding protein MelE	melE msmE BSU30270	Bacillus subtilis (strain 168)		48,238	4R6H;	BSU30270
P19582	DHOM_BACSU	Homoserine dehydrogenase (HDH) (EC 1.1.1.3)	hom tdm BSU32260	Bacillus subtilis (strain 168)	1.1.1.3	47,494		BSU32260
P46317	PTJC_BACSU	Lichenan permease IIC component (EIIC-Lic) (PTS system lichenan-specific EIIC component)	licC celB BSU38580	Bacillus subtilis (strain 168)		48,534		BSU38580
P54528	MMGF_BACSU	2-methylisocitrate lyase (2-MIC) (MICL) (EC 4.1.3.-)	mmgF prpB yqiQ BSU24120	Bacillus subtilis (strain 168)	4.1.3.-	33,097		BSU24120
P05652	GYRB_BACSU	DNA gyrase subunit B (EC 5.6.2.2)	gyrB novA BSU00060	Bacillus subtilis (strain 168)	5.6.2.2	71,504		BSU00060
P42977	CCA_BACSU	CCA-adding enzyme (EC 2.7.7.72) (CCA tRNA nucleotidyltransferase) (tRNA CCA-pyrophosphorylase) (tRNA adenylyl-/cytidylyl- transferase) (tRNA nucleotidyltransferase) (tRNA-NT)	cca papS ypjI BSU22450	Bacillus subtilis (strain 168)	2.7.7.72	45,452		BSU22450
P12046	PUR7_BACSU	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6) (SAICAR synthetase) (Vegetative protein 286A) (VEG286A)	purC BSU06450	Bacillus subtilis (strain 168)	6.3.2.6	27,460		BSU06450
P11998	RISB_BACSU	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78) (Heavy riboflavin synthase beta subunit) (HRS beta subunit)	ribH BSU23250	Bacillus subtilis (strain 168)	2.5.1.78	16,287	1RVV;1ZIS;	BSU23250
P12873	RL29_BACSU	50S ribosomal protein L29	rpmC BSU01240	Bacillus subtilis (strain 168)		7,713	3J3V;3J3W;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPF;6PPK;6PVK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU01240
P40924	PGK_BACSU	Phosphoglycerate kinase (EC 2.7.2.3)	pgk BSU33930	Bacillus subtilis (strain 168)	2.7.2.3	42,190		BSU33930
P60495	PXPB_BACSU	5-oxoprolinase subunit B (5-OPase subunit B) (EC 3.5.2.9) (5-oxoprolinase (ATP-hydrolyzing) subunit B) (Antikinase KipI) (Kinase A inhibitor) (Sporulation inhibitor KipI)	pxpB kipI ycsJ BSU04080	Bacillus subtilis (strain 168)	3.5.2.9	26,720	2KWA;2ZP2;	BSU04080
P80859	6PGD_BACSU	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating (EC 1.1.1.44) (GNTZII)	gndA yqjI BSU23860	Bacillus subtilis (strain 168)	1.1.1.44	51,775		BSU23860
O31529	BGAL1_BACSU	Beta-galactosidase YesZ (Beta-gal) (EC 3.2.1.23) (Probable rhamnogalacturonan beta-galactosidase)	yesZ BSU07080	Bacillus subtilis (strain 168)	3.2.1.23	74,099		BSU07080
P40778	MURC_BACSU	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	murC ytxF BSU29790	Bacillus subtilis (strain 168)	6.3.2.8	48,365		BSU29790
P31103	NDK_BACSU	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6) (Nucleoside-2-P kinase)	ndk BSU22730	Bacillus subtilis (strain 168)	2.7.4.6	16,959		BSU22730
P94388	CAH_BACSU	Cephalosporin-C deacetylase (EC 3.1.1.41) (Acetylxylan esterase) (EC 3.1.1.72)	cah BSU03180	Bacillus subtilis (strain 168)	3.1.1.41; 3.1.1.72	35,807	1L7A;1ODS;1ODT;	BSU03180
O31902	YORL_BACSU	Probable DNA polymerase YorL (EC 2.7.7.7)	yorL BSU20340	Bacillus subtilis (strain 168)	2.7.7.7	150,538		BSU20340
P96707	YDGI_BACSU	Putative NAD(P)H nitroreductase YdgI (EC 1.-.-.-)	ydgI BSU05660	Bacillus subtilis (strain 168)	1.-.-.-	23,360		BSU05660
O35020	MNMA_BACSU	tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)	mnmA trmU yrrA BSU27500	Bacillus subtilis (strain 168)	2.8.1.13	41,918		BSU27500
O34399	GLTB_BACSU	Glutamate synthase [NADPH] small chain (EC 1.4.1.13) (NADPH-GOGAT)	gltB BSU18440	Bacillus subtilis (strain 168)	1.4.1.13	54,862		BSU18440
P07600	TRPB_BACSU	Tryptophan synthase beta chain (EC 4.2.1.20)	trpB BSU22640	Bacillus subtilis (strain 168)	4.2.1.20	43,580		BSU22640
P94391	ROCA2_BACSU	1-pyrroline-5-carboxylate dehydrogenase 2 (P5C dehydrogenase 2) (EC 1.2.1.88) (L-glutamate gamma-semialdehyde dehydrogenase)	putC ycgN BSU03210	Bacillus subtilis (strain 168)	1.2.1.88	56,424		BSU03210
O34813	SIRC_BACSU	Precorrin-2 dehydrogenase (EC 1.3.1.76)	sirC ylnF BSU15630	Bacillus subtilis (strain 168)	1.3.1.76	18,004		BSU15630
O35006	HIS4_BACSU	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	hisA BSU34880	Bacillus subtilis (strain 168)	5.3.1.16	26,529		BSU34880
P94530	ARAQ_BACSU	Arabinooligosaccharides transport system permease protein AraQ	araQ yseE BSU28730	Bacillus subtilis (strain 168)		31,846		BSU28730
O34394	YJJA_BACSU	Uncharacterized protein YjjA	yjjA BSU12230	Bacillus subtilis (strain 168)		29,837		BSU12230
O31590	TRML_BACSU	Putative tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207) (tRNA (cytidine/uridine-2'-O-)-methyltransferase CspR)	cspR ygaR BSU08930	Bacillus subtilis (strain 168)	2.1.1.207	18,577		BSU08930
O07637	GLSA2_BACSU	Glutaminase 2 (EC 3.5.1.2)	glsA2 ylaM BSU14830	Bacillus subtilis (strain 168)	3.5.1.2	34,012		BSU14830
P37814	ATPF_BACSU	ATP synthase subunit b (ATP synthase F(0) sector subunit b) (ATPase subunit I) (F-type ATPase subunit b) (F-ATPase subunit b)	atpF BSU36850	Bacillus subtilis (strain 168)		19,208		BSU36850
P37516	YYAH_BACSU	Uncharacterized protein YyaH (ORFF)	yyaH BSU40860	Bacillus subtilis (strain 168)		14,356		BSU40860
P31104	AROC_BACSU	Chorismate synthase (CS) (EC 4.2.3.5) (5-enolpyruvylshikimate-3-phosphate phospholyase)	aroC aroF BSU22710	Bacillus subtilis (strain 168)	4.2.3.5	42,806		BSU22710
O34451	YVRB_BACSU	Uncharacterized ABC transporter permease protein YvrB	yvrB BSU33170	Bacillus subtilis (strain 168)		37,497		BSU33170
P39771	PURT_BACSU	Formate-dependent phosphoribosylglycinamide formyltransferase (EC 6.3.1.21) (5'-phosphoribosylglycinamide transformylase 2) (Formate-dependent GAR transformylase) (GAR transformylase 2) (GART 2) (Non-folate glycinamide ribonucleotide transformylase) (Phosphoribosylglycinamide formyltransferase 2)	purT BSU02230	Bacillus subtilis (strain 168)	6.3.1.21	42,093		BSU02230
O31520	YESQ_BACSU	Probable ABC transporter permease protein YesQ	yesQ BSU06990	Bacillus subtilis (strain 168)		33,477		BSU06990
O34475	YFKO_BACSU	Putative NAD(P)H nitroreductase YfkO (EC 1.-.-.-)	yfkO BSU07830	Bacillus subtilis (strain 168)	1.-.-.-	25,628		BSU07830
P49786	BCCP_BACSU	Biotin carboxyl carrier protein of acetyl-CoA carboxylase (BCCP)	accB fabE yqhW BSU24350	Bacillus subtilis (strain 168)		17,229		BSU24350
O31465	GLSA1_BACSU	Glutaminase 1 (EC 3.5.1.2)	glsA1 glsA ybgJ BSU02430	Bacillus subtilis (strain 168)	3.5.1.2	36,187	1MKI;2OSU;3AGF;3BRM;	BSU02430
P39610	PDXK_BACSU	Pyridoxine kinase (EC 2.7.1.35) (PN/PL/PM kinase) (Pyridoxal kinase) (Pyridoxamine kinase) (Vitamin B6 kinase)	pdxK ywdB BSU38020 ipa-52r	Bacillus subtilis (strain 168)	2.7.1.35	29,017	2I5B;	BSU38020
O32104	BIOYB_BACSU	Putative biotin transporter BioYB	bioYB yuiG BSU32030	Bacillus subtilis (strain 168)		21,538		BSU32030
Q45597	F16PC_BACSU	Fructose-1,6-bisphosphatase class 3 (FBPase class 3) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 3)	fbp yydE BSU40190	Bacillus subtilis (strain 168)	3.1.3.11	74,493		BSU40190
P54155	MSRB_BACSU	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)	msrB yppQ BSU21680	Bacillus subtilis (strain 168)	1.8.4.12	16,602	2KZN;3E0O;	BSU21680
O06735	CYSC2_BACSU	Probable adenylyl-sulfate kinase (EC 2.7.1.25) (APS kinase) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenosine-5'-phosphosulfate kinase)	yisZ BSU10910	Bacillus subtilis (strain 168)	2.7.1.25	22,304		BSU10910
O34925	DEOD_BACSU	Purine nucleoside phosphorylase DeoD-type (PNP) (EC 2.4.2.1) (Purine nucleoside phosphorylase II) (PU-NPase II)	deoD punB BSU19630	Bacillus subtilis (strain 168)	2.4.2.1	25,378	4D8V;4D8X;4D8Y;4D98;4D9H;4DA0;4DA6;4DA7;4DA8;4DAB;4DAE;4DAN;4DAO;4DAR;	BSU19630
O31535	YETH_BACSU	Uncharacterized protein YetH	yetH BSU07160	Bacillus subtilis (strain 168)		13,634		BSU07160
P39141	NUPC_BACSU	Nucleoside permease NupC	nupC BSU39410	Bacillus subtilis (strain 168)		42,496		BSU39410
P42432	NASA_BACSU	Nitrate transporter	nasA BSU03330	Bacillus subtilis (strain 168)		42,712		BSU03330
P39123	PHSG_BACSU	Glycogen phosphorylase (EC 2.4.1.1)	glgP BSU30940	Bacillus subtilis (strain 168)	2.4.1.1	91,756		BSU30940
P42416	IOLE_BACSU	Inosose dehydratase (EC 4.2.1.44) (2-keto-myo-inositol dehydratase) (2KMI dehydratase)	iolE yxdE BSU39720 E83E	Bacillus subtilis (strain 168)	4.2.1.44	33,588		BSU39720
O31668	MTNB_BACSU	Methylthioribulose-1-phosphate dehydratase (MTRu-1-P dehydratase) (EC 4.2.1.109)	mtnB ykrY BSU13610	Bacillus subtilis (strain 168)	4.2.1.109	23,489		BSU13610
P96612	DDL_BACSU	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	ddl ddlA BSU04560	Bacillus subtilis (strain 168)	6.3.2.4	39,131		BSU04560
Q04797	DHAS_BACSU	Aspartate-semialdehyde dehydrogenase (ASA dehydrogenase) (ASADH) (EC 1.2.1.11) (Aspartate-beta-semialdehyde dehydrogenase)	asd BSU16750	Bacillus subtilis (strain 168)	1.2.1.11	37,847		BSU16750
O35033	COABC_BACSU	Coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) (Phosphopantothenoylcysteine synthetase/decarboxylase) (PPCS-PPCDC) [Includes: Phosphopantothenoylcysteine decarboxylase (PPC decarboxylase) (PPC-DC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (Phosphopantothenoylcysteine synthetase) (PPC synthetase) (PPC-S)]	coaBC yloI BSU15700	Bacillus subtilis (strain 168)	4.1.1.36; 6.3.2.5	43,978		BSU15700
P05647	RL34_BACSU	50S ribosomal protein L34	rpmH BSU41060	Bacillus subtilis (strain 168)		5,253	3J3V;3J3W;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPF;6PPK;6PVK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU41060
P54948	YXEI_BACSU	Uncharacterized protein YxeI	yxeI BSU39540 LP9A	Bacillus subtilis (strain 168)		37,127	2OQC;	BSU39540
P12425	GLN1A_BACSU	Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I alpha) (GSI alpha)	glnA BSU17460	Bacillus subtilis (strain 168)	6.3.1.2	50,278	4LNF;4LNI;4LNK;4LNN;4LNO;4S0R;	BSU17460
P19406	PPB4_BACSU	Alkaline phosphatase 4 (EC 3.1.3.1) (Alkaline phosphatase IV) (APase IV)	phoA phoAIV BSU09410	Bacillus subtilis (strain 168)	3.1.3.1	50,274		BSU09410
O32169	METN_BACSU	Methionine import ATP-binding protein MetN (EC 7.4.2.11)	metN yusC BSU32750	Bacillus subtilis (strain 168)	7.4.2.11	37,886		BSU32750
P94525	ARAD_BACSU	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4) (Phosphoribulose isomerase)	araD BSU28780	Bacillus subtilis (strain 168)	5.1.3.4	25,686		BSU28780
O34348	YFMC_BACSU	Fe(3+)-citrate-binding protein YfmC (Ferric-citrate-binding protein)	yfmC BSU07520	Bacillus subtilis (strain 168)		35,021		BSU07520
P54596	TCYP_BACSU	L-cystine uptake protein TcyP (Symporter YhcL) (Transporter of cystine TcyP)	tcyP yhcL BSU09130	Bacillus subtilis (strain 168)		48,982		BSU09130
O32161	YURT_BACSU	Uncharacterized protein YurT	yurT BSU32660	Bacillus subtilis (strain 168)		14,438		BSU32660
O34969	YFJR_BACSU	Uncharacterized oxidoreductase YfjR (EC 1.1.-.-)	yfjR BSU07990	Bacillus subtilis (strain 168)	1.1.-.-	30,474		BSU07990
P21880	DLDH1_BACSU	Dihydrolipoyl dehydrogenase (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (E3 component of pyruvate complex) (S complex, 50 kDa subunit)	pdhD aceD citL BSU14610	Bacillus subtilis (strain 168)	1.8.1.4	49,733		BSU14610
P19946	RL15_BACSU	50S ribosomal protein L15	rplO BSU01350	Bacillus subtilis (strain 168)		15,383	3J3V;3J3W;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPF;6PPK;6PVK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU01350
P54374	AROE_BACSU	Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25)	aroE aroD BSU25660	Bacillus subtilis (strain 168)	1.1.1.25	30,608		BSU25660
Q59192	PARE_BACSU	DNA topoisomerase 4 subunit B (EC 5.6.2.2) (Topoisomerase IV subunit B)	parE grlB BSU18090	Bacillus subtilis (strain 168)	5.6.2.2	73,007		BSU18090
O32083	LYTG_BACSU	Exo-glucosaminidase LytG (EC 3.2.1.-) (Autolysin LytG) (Exo-beta-N-acetylglucosaminidase LytG) (Peptidoglycan hydrolase LytG)	lytG yubE BSU31120	Bacillus subtilis (strain 168)	3.2.1.-	31,901		BSU31120
P53001	AAT1_BACSU	Aspartate aminotransferase (AspAT) (EC 2.6.1.1) (Transaminase A)	aspB BSU22370	Bacillus subtilis (strain 168)	2.6.1.1	43,088		BSU22370
P96499	TAGV_BACSU	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV (EC 2.7.8.-)	tagV yvhJ BSU35520	Bacillus subtilis (strain 168)	2.7.8.-	43,211	3NXH;6UF3;	BSU35520
P80885	KPYK_BACSU	Pyruvate kinase (PK) (EC 2.7.1.40) (Vegetative protein 17) (VEG17)	pyk pykA BSU29180	Bacillus subtilis (strain 168)	2.7.1.40	62,174		BSU29180
P54954	YXEO_BACSU	Probable amino-acid import ATP-binding protein YxeO (EC 7.4.2.-)	yxeO BSU39480 LP9G	Bacillus subtilis (strain 168)	7.4.2.-	27,742		BSU39480
P51831	FABG_BACSU	3-oxoacyl-[acyl-carrier-protein] reductase FabG (EC 1.1.1.100) (3-ketoacyl-acyl carrier protein reductase) (Beta-Ketoacyl-acyl carrier protein reductase) (Beta-ketoacyl-ACP reductase)	fabG ylpF BSU15910	Bacillus subtilis (strain 168)	1.1.1.100	26,282		BSU15910
O31741	TRMD_BACSU	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	trmD BSU16030	Bacillus subtilis (strain 168)	2.1.1.228	27,709		BSU16030
P71043	YWNH_BACSU	Putative phosphinothricin acetyltransferase YwnH (PPT N-acetyltransferase) (EC 2.3.1.183)	ywnH BSU36560	Bacillus subtilis (strain 168)	2.3.1.183	18,364	1VHS;	BSU36560
P26380	PTFB_BACSU	PTS system fructose-specific EIIB component (EC 2.7.1.202) (EIIB-Fru) (Fructose-specific phosphotransferase enzyme IIB component) (lev-PTS) (p18)	levE sacL BSU27060	Bacillus subtilis (strain 168)	2.7.1.202	18,215	1BLE;	BSU27060
P37464	SYS_BACSU	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	serS BSU00130	Bacillus subtilis (strain 168)	6.1.1.11	48,842		BSU00130
P40420	GLCU_BACSU	Glucose uptake protein GlcU	glcU ycxE BSU03920	Bacillus subtilis (strain 168)		30,892		BSU03920
P54957	YXER_BACSU	Uncharacterized protein YxeR	yxeR LP6A BSU39450	Bacillus subtilis (strain 168)		38,415		BSU39450
P80643	ACP_BACSU	Acyl carrier protein (ACP)	acpA acpP BSU15920	Bacillus subtilis (strain 168)		8,591	1F80;1HY8;2X2B;	BSU15920
P37942	ODB2_BACSU	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168) (Branched-chain alpha-keto acid dehydrogenase complex component E2) (BCKAD-E2) (BCKADE2) (Dihydrolipoamide acetyltransferase component of branched-chain alpha-keto acid dehydrogenase complex) (Dihydrolipoamide branched chain transacylase) (Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase)	bfmBB bfmB bfmB2 BSU24030	Bacillus subtilis (strain 168)	2.3.1.168	45,837		BSU24030
P36947	RBSA_BACSU	Ribose import ATP-binding protein RbsA (EC 7.5.2.7)	rbsA BSU35940	Bacillus subtilis (strain 168)	7.5.2.7	54,532		BSU35940
P71012	PTF3A_BACSU	PTS system fructose-specific EIIABC component (EIIABC-Fru) [Includes: PTS system fructose-specific EIIA component (EII-Fru) (Fructose-specific phosphotransferase enzyme IIA component); PTS system fructose-specific EIIB component (EC 2.7.1.202) (EIII-Fru) (Fructose-specific phosphotransferase enzyme IIB component); PTS system fructose-specific EIIC component (Fructose permease IIC component)]	fruA BSU14400	Bacillus subtilis (strain 168)	2.7.1.202	67,184	2R4Q;	BSU14400
P21476	RS19_BACSU	30S ribosomal protein S19 (BS19)	rpsS BSU01200	Bacillus subtilis (strain 168)		10,583	3J9W;5NJT;6HA1;6HA8;6HTQ;7O5B;7QV1;7QV2;7QV3;	BSU01200
O34565	HIS5_BACSU	Imidazole glycerol phosphate synthase subunit HisH (EC 4.3.2.10) (IGP synthase glutaminase subunit) (EC 3.5.1.2) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH)	hisH BSU34890	Bacillus subtilis (strain 168)	4.3.2.10; 3.5.1.2	23,303		BSU34890
P94421	YCLQ_BACSU	Petrobactin-binding protein YclQ	yclQ BSU03830	Bacillus subtilis (strain 168)		34,792	3GFV;	BSU03830
P46898	RL6_BACSU	50S ribosomal protein L6 (BL10)	rplF BSU01310	Bacillus subtilis (strain 168)		19,509	3J3V;3J3W;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	BSU01310
P54375	SODM_BACSU	Superoxide dismutase [Mn] (EC 1.15.1.1) (General stress protein 24) (GSP24)	sodA yqgD BSU25020	Bacillus subtilis (strain 168)	1.15.1.1	22,490	2RCV;	BSU25020
O32177	FADA_BACSU	3-ketoacyl-CoA thiolase (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase)	fadA yusK BSU32830	Bacillus subtilis (strain 168)	2.3.1.16	41,123		BSU32830
