Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
P96618	ACPS_BACSU	Holo-[acyl-carrier-protein] synthase (Holo-ACP synthase) (EC 2.7.8.7) (4'-phosphopantetheinyl transferase AcpS)	acpS ydcB BSU04620	Bacillus subtilis (strain 168)	2.7.8.7	13,718	1F7L;1F7T;1F80;	P96618
P45864	UVSE_BACSU	UV DNA damage endonuclease (UV-endonuclease) (UVED) (EC 3.-.-.-)	uvsE ywjD BSU37200	Bacillus subtilis (strain 168)	3.-.-.-	36,896		P45864
C0SP95	YCNJ_BACSU	Copper transport protein YcnJ	ycnJ BSU03950	Bacillus subtilis (strain 168)		59,794		C0SP95
P24812	YQXI_BACSU	Uncharacterized protein YqxI (ORF4)	yqxI yqdE BSU25890	Bacillus subtilis (strain 168)		17,009		P24812
O05500	YDHH_BACSU	Uncharacterized protein YdhH	ydhH BSU05760	Bacillus subtilis (strain 168)		19,247		O05500
P54530	PTB_BACSU	Probable phosphate butyryltransferase (EC 2.3.1.19) (Phosphotransbutyrylase)	yqiS BSU24090	Bacillus subtilis (strain 168)	2.3.1.19	31,747		P54530
P40400	SSUA_BACSU	Putative aliphatic sulfonates-binding protein	ssuA ygbA yzeA BSU08840	Bacillus subtilis (strain 168)		36,336		P40400
P28628	LEPS_BACSU	Signal peptidase I S (SPase I) (EC 3.4.21.89) (Leader peptidase I)	sipS BSU23310	Bacillus subtilis (strain 168)	3.4.21.89	21,047		P28628
P54391	YPIF_BACSU	Uncharacterized protein YpiF	ypiF BSU22570	Bacillus subtilis (strain 168)		17,267		P54391
P94501	GLTR_BACSU	HTH-type transcriptional regulator GltR	gltR yrdL BSU26670	Bacillus subtilis (strain 168)		32,956		P94501
O34915	YOBE_BACSU	Abasic site processing protein YobE (EC 3.4.-.-)	yobE BSU18880	Bacillus subtilis (strain 168)	3.4.-.-	25,241		O34915
O31863	YOZD_BACSU	Uncharacterized protein YozD	yozD BSU19660	Bacillus subtilis (strain 168)		7,013		O31863
P42249	CWLJ_BACSU	Cell wall hydrolase CwlJ	cwlJ ycbQ BSU02600	Bacillus subtilis (strain 168)		16,463		P42249
Q00777	P5CR3_BACSU	Pyrroline-5-carboxylate reductase 3 (P5C reductase 3) (P5CR 3) (EC 1.5.1.2) (PCA reductase 3)	proG ykeA yzcA BSU12910	Bacillus subtilis (strain 168)	1.5.1.2	30,203		Q00777
O05269	GUAC_BACSU	GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	guaC yumD BSU32130	Bacillus subtilis (strain 168)	1.7.1.7	35,850		O05269
O31451	YBFJ_BACSU	Uncharacterized protein YbfJ	ybfJ BSU02250	Bacillus subtilis (strain 168)		14,452		O31451
P54525	YQII_BACSU	Uncharacterized protein YqiI	yqiI BSU24190	Bacillus subtilis (strain 168)		22,209		P54525
P55909	YCGB_BACSU	Uncharacterized protein YcgB	ycgB BSU03030	Bacillus subtilis (strain 168)		22,294		P55909
O07596	YHEN_BACSU	Putative polysaccharide deacetylase YheN (EC 3.-.-.-)	yheN BSU09660	Bacillus subtilis (strain 168)	3.-.-.-	31,730		O07596
P26942	YSXB_BACSU	Uncharacterized protein YsxB	ysxB BSU27950	Bacillus subtilis (strain 168)		12,360		P26942
P28820	PABB_BACSU	Aminodeoxychorismate synthase component 1 (ADC synthase) (ADCS) (EC 2.6.1.85) (4-amino-4-deoxychorismate synthase component 1)	pabB pab BSU00740	Bacillus subtilis (strain 168)	2.6.1.85	53,251		P28820
P96602	DCTR_BACSU	Probable C4-dicarboxylate response regulator DctR	dctR ydbG BSU04460	Bacillus subtilis (strain 168)		25,539		P96602
P39151	SP2R_BACSU	Stage II sporulation protein R	spoIIR BSU36970 ipc-27d	Bacillus subtilis (strain 168)		25,346		P39151
O32239	YVAQ_BACSU	Putative sensory transducer protein YvaQ (Methyl-accepting chemotaxis protein)	yvaQ BSU33690	Bacillus subtilis (strain 168)		62,831		O32239
O31619	THIF_BACSU	Sulfur carrier protein ThiS adenylyltransferase (EC 2.7.7.73)	thiF yjbU BSU11700	Bacillus subtilis (strain 168)	2.7.7.73	36,400		O31619
P71009	ALBC_BACSU	Putative ABC transporter ATP-binding protein AlbC (Antilisterial bacteriocin subtilosin biosynthesis protein AlbC)	albC ywhQ BSU37390	Bacillus subtilis (strain 168)		27,233		P71009
P54442	YRKO_BACSU	Uncharacterized protein YrkO	yrkO BSU26440	Bacillus subtilis (strain 168)		46,431		P54442
P94551	ETFA_BACSU	Electron transfer flavoprotein subunit alpha (Alpha-ETF) (Electron transfer flavoprotein large subunit) (ETFLS)	etfA BSU28520	Bacillus subtilis (strain 168)		34,541		P94551
O34943	YTPR_BACSU	Putative tRNA-binding protein YtpR (Partial phenylalanyl-tRNA synthetase) (Partial PheRS) (pFRS)	ytpR BSU29820	Bacillus subtilis (strain 168)		21,696		O34943
O32026	YQZI_BACSU	Uncharacterized protein YqzI	yqzI BSU25850	Bacillus subtilis (strain 168)		5,893		O32026
P21884	YKYA_BACSU	Uncharacterized lipoprotein YkyA	ykyA ykrC BSU14570	Bacillus subtilis (strain 168)		25,869		P21884
O32033	URK_BACSU	Uridine kinase (EC 2.7.1.48) (Cytidine monophosphokinase) (Uridine monophosphokinase)	udk BSU27330	Bacillus subtilis (strain 168)	2.7.1.48	24,487		O32033
Q45495	DEF2_BACSU	Peptide deformylase 2 (PDF 2) (EC 3.5.1.88) (Polypeptide deformylase 2)	defB ykrB BSU14560	Bacillus subtilis (strain 168)	3.5.1.88	20,656		Q45495
P54435	YRKH_BACSU	Uncharacterized protein YrkH	yrkH BSU26510	Bacillus subtilis (strain 168)		42,400		P54435
P37476	FTSH_BACSU	ATP-dependent zinc metalloprotease FtsH (EC 3.4.24.-) (Cell division protease FtsH)	ftsH BSU00690	Bacillus subtilis (strain 168)	3.4.24.-	70,937		P37476
O31724	FAPD_BACSU	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase (Formylaminopyrimidine deformylase) (EC 3.5.1.-) (Amidohydrolase YlmB)	ylmB thiQ BSU15350	Bacillus subtilis (strain 168)	3.5.1.-	47,153		O31724
O35002	CTPB_BACSU	Carboxy-terminal processing protease CtpB (C-terminal processing protease) (EC 3.4.21.102)	ctpB yvjB BSU35240	Bacillus subtilis (strain 168)	3.4.21.102	52,798	4C2C;4C2D;4C2E;4C2F;4C2G;4C2H;	O35002
P42421	YXDJ_BACSU	Transcriptional regulatory protein YxdJ	yxdJ BSU39660 B65D	Bacillus subtilis (strain 168)		26,600		P42421
P54945	YXEF_BACSU	Uncharacterized protein YxeF	yxeF BSU39570 HS74F	Bacillus subtilis (strain 168)		16,271	2JOZ;	P54945
P40406	NAGZ_BACSU	Beta-hexosaminidase (EC 3.2.1.52) (Beta-N-acetylhexosaminidase) (N-acetyl-beta-glucosaminidase) (N-acetylglucosaminidase) (ORF1)	nagZ ybbD yzbA BSU01660	Bacillus subtilis (strain 168)	3.2.1.52	70,580	3BMX;3LK6;3NVD;4GYJ;4GYK;	P40406
P16440	RISA_BACSU	Riboflavin synthase (RS) (EC 2.5.1.9) (Heavy riboflavin synthase alpha subunit) (HRS alpha subunit) (Light riboflavin synthase)	ribE ribB BSU23270	Bacillus subtilis (strain 168)	2.5.1.9	23,481		P16440
O34661	PANE_BACSU	2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase) (KPR)	panE apbA ylbQ BSU15110	Bacillus subtilis (strain 168)	1.1.1.169	33,287	3EGO;	O34661
O06724	YISK_BACSU	Uncharacterized protein YisK	yisK BSU10750	Bacillus subtilis (strain 168)		33,146		O06724
P39158	CSPC_BACSU	Cold shock protein CspC	cspC BSU05120	Bacillus subtilis (strain 168)		7,255		P39158
O31884	YOSE_BACSU	SPbeta prophage-derived uncharacterized membrane protein YosE	yosE BSU20150	Bacillus subtilis (strain 168)		12,891		O31884
P96701	YDGC_BACSU	Uncharacterized HTH-type transcriptional regulator YdgC	ydgC BSU05580	Bacillus subtilis (strain 168)		22,067		P96701
P94543	YSHB_BACSU	Uncharacterized transmembrane protein YshB	yshB BSU28600	Bacillus subtilis (strain 168)		19,535		P94543
P54165	YPEQ_BACSU	Uncharacterized protein YpeQ	ypeQ BSU21960	Bacillus subtilis (strain 168)		7,210		P54165
P54340	XKDU_BACSU	Phage-like element PBSX protein XkdU	xkdU BSU12740	Bacillus subtilis (strain 168)		22,174		P54340
P39614	YWDF_BACSU	Uncharacterized glycosyltransferase YwdF (EC 2.4.-.-)	ywdF BSU37980 ipa-56d	Bacillus subtilis (strain 168)	2.4.-.-	30,617		P39614
O31666	MTNW_BACSU	2,3-diketo-5-methylthiopentyl-1-phosphate enolase (DK-MTP-1-P enolase) (EC 5.3.2.5) (RuBisCO-like protein) (RLP)	mtnW ykrW BSU13590	Bacillus subtilis (strain 168)	5.3.2.5	44,043	2ZVI;	O31666
P94369	YXLA_BACSU	Putative purine-cytosine permease YxlA	yxlA BSU38710	Bacillus subtilis (strain 168)		50,517		P94369
P07343	FUMC_BACSU	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase)	fumC citG BSU33040	Bacillus subtilis (strain 168)	4.2.1.2	50,532		P07343
P70965	MURA1_BACSU	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1 (EC 2.5.1.7) (Enoylpyruvate transferase 1) (UDP-N-acetylglucosamine enolpyruvyl transferase 1) (EPT 1)	murAA murA BSU36760	Bacillus subtilis (strain 168)	2.5.1.7	46,701		P70965
P80862	SERC_BACSU	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT) (Vegetative protein 234) (VEG234)	serC yhaF BSU10020	Bacillus subtilis (strain 168)	2.6.1.52	40,136		P80862
O35029	YTHQ_BACSU	Putative transporter YthQ	ythQ BSU30000	Bacillus subtilis (strain 168)		45,047		O35029
P54170	BRXA_BACSU	Bacilliredoxin BrxA (Brx-A) (Dithiol bacilliredoxin) (UPF0403 protein YphP)	brxA yphP BSU21860	Bacillus subtilis (strain 168)		15,875	3FHK;	P54170
Q45666	TNRA_BACSU	HTH-type transcriptional regulator TnrA (Transcriptional nitrogen regulatory protein A) (TnrA)	tnrA scgR BSU13310	Bacillus subtilis (strain 168)		13,126	4S0R;	Q45666
O34439	YFLP_BACSU	UPF0065 protein YflP	yflP BSU07600	Bacillus subtilis (strain 168)		35,760		O34439
P54940	YXEA_BACSU	Uncharacterized protein YxeA	yxeA BSU39620 HS74A	Bacillus subtilis (strain 168)		13,018	3NPP;	P54940
O34697	BCEA_BACSU	Bacitracin export ATP-binding protein BceA	bceA barC ytsC BSU30380	Bacillus subtilis (strain 168)		28,234	7TCG;7TCH;	O34697
P96617	YDCA_BACSU	Putative rhomboid protease YdcA (EC 3.4.21.-)	ydcA BSU04610	Bacillus subtilis (strain 168)	3.4.21.-	22,544		P96617
O07589	YHDT_BACSU	UPF0053 protein YhdT	yhdT BSU09590	Bacillus subtilis (strain 168)		51,520		O07589
O31538	YEZD_BACSU	Uncharacterized protein YezD	yezD BSU07190	Bacillus subtilis (strain 168)		6,342		O31538
Q797E3	PBUE_BACSU	Purine efflux pump PbuE	pbuE ydhL BSU05800	Bacillus subtilis (strain 168)		41,535		Q797E3
P39139	YXXB_BACSU	Uncharacterized protein YxxB	yxxB LP6B BSU39440	Bacillus subtilis (strain 168)		30,189		P39139
O31866	YOTK_BACSU	SPbeta prophage-derived uncharacterized protein YotK	yotK BSU19850	Bacillus subtilis (strain 168)		7,294		O31866
P94583	RAPD_BACSU	Response regulator aspartate phosphatase D (EC 3.1.-.-)	rapD ywpA BSU36380	Bacillus subtilis (strain 168)	3.1.-.-	42,135		P94583
O31790	YMAD_BACSU	Uncharacterized protein YmaD	ymaD BSU17280	Bacillus subtilis (strain 168)		16,272		O31790
P71041	YWNF_BACSU	Uncharacterized protein YwnF	ywnF BSU36580	Bacillus subtilis (strain 168)		16,888		P71041
Q9K2S2	MRPA_BACSU	Na(+)/H(+) antiporter subunit A (Mrp complex subunit A) (Multiple resistance and pH homeostasis protein A)	mrpA ntrA shaA yufT BSU31600	Bacillus subtilis (strain 168)		89,531		Q9K2S2
P05648	DNAA_BACSU	Chromosomal replication initiator protein DnaA	dnaA dnaH BSU00010	Bacillus subtilis (strain 168)		50,859	4TPS;	P05648
Q01464	MIND_BACSU	Septum site-determining protein MinD (Cell division inhibitor MinD)	minD divIVB BSU27990	Bacillus subtilis (strain 168)		29,407		Q01464
O06974	GNGF_BACSU	Gluconeogenesis factor	mgfK yvcK BSU34760	Bacillus subtilis (strain 168)		34,687		O06974
O07521	YHAM_BACSU	3'-5' exoribonuclease YhaM (EC 3.1.-.-)	yhaM BSU09930	Bacillus subtilis (strain 168)	3.1.-.-	35,683		O07521
O05252	NUPN_BACSU	ABC transporter guanosine-binding protein NupN	nupN yufN BSU31540	Bacillus subtilis (strain 168)		38,361		O05252
O34330	YOBL_BACSU	Toxin YobL (DNase YobL)	yobL BSU19000	Bacillus subtilis (strain 168)		67,770		O34330
O32092	YUEI_BACSU	Uncharacterized protein YueI	yueI BSU31770	Bacillus subtilis (strain 168)		15,191	2OHW;	O32092
O31831	YOAQ_BACSU	Uncharacterized protein YoaQ	yoaQ BSU18700	Bacillus subtilis (strain 168)		13,663		O31831
P39131	MNAA_BACSU	UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14) (UDP-GlcNAc-2-epimerase)	mnaA BSU35660	Bacillus subtilis (strain 168)	5.1.3.14	42,634	1O6C;4FKZ;	P39131
O32077	NFED2_BACSU	Membrane protein NfeD2	nfeD2 yuaF BSU31020	Bacillus subtilis (strain 168)		18,604	2K14;	O32077
P54952	YXEM_BACSU	Probable amino-acid-binding protein YxeM	yxeM BSU39500 LP9E	Bacillus subtilis (strain 168)		29,311		P54952
O05392	RUVA_BACSU	Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12)	ruvA BSU27740	Bacillus subtilis (strain 168)	3.6.4.12	22,584		O05392
P46331	YXBG_BACSU	Uncharacterized oxidoreductase YxbG (EC 1.-.-.-)	yxbG E3BR yxaU BSU39840	Bacillus subtilis (strain 168)	1.-.-.-	29,433		P46331
P35163	RESD_BACSU	Transcriptional regulatory protein ResD	resD ypxD BSU23120	Bacillus subtilis (strain 168)		27,515		P35163
O07628	YLAD_BACSU	Anti-sigma-YlaC factor YlaD	ylaD BSU14740	Bacillus subtilis (strain 168)		11,405		O07628
P42308	CITN_BACSU	Citrate transporter	citN citH yxiQ BSU39060 N15CR	Bacillus subtilis (strain 168)		45,300		P42308
P96683	YDFF_BACSU	Uncharacterized HTH-type transcriptional regulator YdfF	ydfF BSU05390	Bacillus subtilis (strain 168)		25,617		P96683
O31568	YFIZ_BACSU	Probable siderophore transport system permease protein YfiZ	yfiZ BSU08450	Bacillus subtilis (strain 168)		35,135		O31568
C0SP94	YHFQ_BACSU	Putative ABC transporter substrate-binding lipoprotein YhfQ	yhfQ BSU10330	Bacillus subtilis (strain 168)		35,489		C0SP94
O32125	YUTF_BACSU	5'-nucleotidase YutF (EC 3.1.3.5)	yutF BSU32290	Bacillus subtilis (strain 168)	3.1.3.5	27,957	3PDW;	O32125
P13243	ALF_BACSU	Probable fructose-bisphosphate aldolase (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase)	fbaA fba fba1 tsr BSU37120	Bacillus subtilis (strain 168)	4.1.2.13	30,401		P13243
P39065	ACUA_BACSU	Acetoin utilization protein AcuA (EC 2.3.1.-) (Protein acetyltransferase AcuA)	acuA BSU29690	Bacillus subtilis (strain 168)	2.3.1.-	24,333		P39065
P54425	YBXG_BACSU	Uncharacterized transporter YbxG	ybxG ybdP BSU02060	Bacillus subtilis (strain 168)		50,109		P54425
O34739	STET_BACSU	Serine/threonine exchanger SteT	steT ykbA BSU12860	Bacillus subtilis (strain 168)		47,148		O34739
O06744	YITI_BACSU	Uncharacterized N-acetyltransferase YitI (EC 2.3.1.-)	yitI BSU11000	Bacillus subtilis (strain 168)	2.3.1.-	16,943		O06744
O34679	YJIA_BACSU	Uncharacterized protein YjiA	yjiA BSU12200	Bacillus subtilis (strain 168)		10,504		O34679
P54329	XKDI_BACSU	Phage-like element PBSX protein XkdI	xkdI BSU12630	Bacillus subtilis (strain 168)		18,262		P54329
P54510	YQHL_BACSU	Uncharacterized protein YqhL	yqhL BSU24540	Bacillus subtilis (strain 168)		14,565		P54510
P39153	SUA5_BACSU	Threonylcarbamoyl-AMP synthase (TC-AMP synthase) (EC 2.7.7.87) (L-threonylcarbamoyladenylate synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein YwlC) (tRNA threonylcarbamoyladenosine biosynthesis protein YwlC)	ywlC BSU36950 ipc-29d	Bacillus subtilis (strain 168)	2.7.7.87	37,007		P39153
P94488	YNAJ_BACSU	Uncharacterized symporter YnaJ	ynaJ BSU17570	Bacillus subtilis (strain 168)		51,486		P94488
P94515	LRGA_BACSU	Antiholin-like protein LrgA	lrgA ysbA BSU28910	Bacillus subtilis (strain 168)		15,711		P94515
P54591	YHCG_BACSU	Uncharacterized ABC transporter ATP-binding protein YhcG	yhcG BSU09070	Bacillus subtilis (strain 168)		26,521		P54591
O34564	YKUU_BACSU	Putative peroxiredoxin YkuU (EC 1.11.1.-)	ykuU BSU14220	Bacillus subtilis (strain 168)	1.11.1.-	20,447		O34564
Q45596	YYDF_BACSU	Putative exported peptide YydF	yydF BSU40180	Bacillus subtilis (strain 168)		5,781		Q45596
O07581	YHDL_BACSU	Probable anti-sigma-M factor YhdL	yhdL BSU09510	Bacillus subtilis (strain 168)		40,581		O07581
P39783	XKDD_BACSU	Phage-like element PBSX protein XkdD	xkdD ykxD BSU12540	Bacillus subtilis (strain 168)		12,677		P39783
P39823	PSS_BACSU	CDP-diacylglycerol--serine O-phosphatidyltransferase (EC 2.7.8.8) (Phosphatidylserine synthase)	pssA pss BSU02270	Bacillus subtilis (strain 168)	2.7.8.8	19,613		P39823
P42113	ASNH_BACSU	Asparagine synthetase [glutamine-hydrolyzing] 2 (EC 6.3.5.4)	asnH yxaN BSU39920 S14NR VE7AR	Bacillus subtilis (strain 168)	6.3.5.4	85,932		P42113
P42956	PTMCB_BACSU	PTS system mannitol-specific EIICB component (EIICB-Mtl) (EII-Mtl) [Includes: Mannitol permease IIC component (PTS system mannitol-specific EIIC component); Mannitol-specific phosphotransferase enzyme IIB component (EC 2.7.1.197) (PTS system mannitol-specific EIIB component)]	mtlA BSU03981 BSU03980	Bacillus subtilis (strain 168)	2.7.1.197	50,185		P42956
P42064	APPD_BACSU	Oligopeptide transport ATP-binding protein AppD	appD BSU11360	Bacillus subtilis (strain 168)		36,311		P42064
O34406	TCYJ_BACSU	L-cystine-binding protein TcyJ	tcyJ ytmJ BSU29380	Bacillus subtilis (strain 168)		30,174		O34406
O32023	YQZC_BACSU	Uncharacterized protein YqzC	yqzC BSU24940	Bacillus subtilis (strain 168)		17,027		O32023
O31850	YOJN_BACSU	Uncharacterized protein YojN	yojN BSU19390	Bacillus subtilis (strain 168)		33,480		O31850
O31854	CDAS_BACSU	Cyclic di-AMP synthase CdaS (c-di-AMP synthase) (EC 2.7.7.85) (Diadenylate cyclase) (DAC)	cdaS dacB yojJ BSU19430	Bacillus subtilis (strain 168)	2.7.7.85	22,927		O31854
P46349	GABP_BACSU	Gamma-aminobutyric acid permease (GABA permease) (4-aminobutyrate permease) (Gamma-aminobutyrate permease) (Proline transporter GabP)	gabP BSU06310	Bacillus subtilis (strain 168)		51,085		P46349
O34829	MELR_BACSU	HTH-type transcriptional repressor MelR	melR msmR BSU30260	Bacillus subtilis (strain 168)		38,399		O34829
O34514	MENC_BACSU	o-succinylbenzoate synthase (OSB synthase) (OSBS) (EC 4.2.1.113) (4-(2'-carboxyphenyl)-4-oxybutyric acid synthase) (o-succinylbenzoic acid synthase)	menC ytfD BSU30780	Bacillus subtilis (strain 168)	4.2.1.113	41,629		O34514
O34873	HMGCL_BACSU	Hydroxymethylglutaryl-CoA lyase YngG (HL) (HMG-CoA lyase) (EC 4.1.3.4) (3-hydroxy-3-methylglutarate-CoA lyase)	yngG BSU18230	Bacillus subtilis (strain 168)	4.1.3.4	32,644	1YDO;	O34873
P23630	DCDA_BACSU	Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20)	lysA lys BSU23380	Bacillus subtilis (strain 168)	4.1.1.20	48,574		P23630
O07615	YHFP_BACSU	Putative quinone oxidoreductase YhfP (EC 1.6.5.-)	yhfP BSU10320	Bacillus subtilis (strain 168)	1.6.5.-	34,756	1TT7;1Y9E;	O07615
O34685	YOFA_BACSU	HTH-type transcriptional regulator YofA	yofA BSU18420	Bacillus subtilis (strain 168)		32,051		O34685
P19994	MAP11_BACSU	Methionine aminopeptidase 1 (MAP 1) (MetAP 1) (EC 3.4.11.18) (Peptidase M)	map BSU01380	Bacillus subtilis (strain 168)	3.4.11.18	27,409		P19994
P54951	SCML_BACSU	S-(2-succino)cysteine N-acetyltransferase (2SC N-acetyltransferase) (EC 2.3.1.-) (S-(2-succino)cysteine metabolism operon protein L)	scmL snaB yxeL BSU39510 LP9D	Bacillus subtilis (strain 168)	2.3.1.-	19,125		P54951
P54724	YFIH_BACSU	Uncharacterized protein YfiH	yfiH BSU08270	Bacillus subtilis (strain 168)		34,761		P54724
P94479	YNBB_BACSU	Uncharacterized protein YnbB	ynbB BSU17440	Bacillus subtilis (strain 168)		46,173		P94479
P39845	PPSA_BACSU	Plipastatin synthase subunit A (EC 2.3.1.-) (Peptide synthase 1) [Includes: ATP-dependent glutamate adenylase 1 (GluA 1) (Glutamate activase 1); ATP-dependent ornithine adenylase (OrnA) (Ornithine activase)]	ppsA pps1 BSU18340	Bacillus subtilis (strain 168)	2.3.1.-	289,185		P39845
O34745	YODF_BACSU	Uncharacterized symporter YodF	yodF BSU19580	Bacillus subtilis (strain 168)		53,765		O34745
P54419	METK_BACSU	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	metK metE BSU30550	Bacillus subtilis (strain 168)	2.5.1.6	44,043		P54419
P68577	SUNA_BACSU	SPbeta prophage-derived bacteriocin sublancin-168	sunA yolG BSU21480	Bacillus subtilis (strain 168)		5,982	2MIJ;	P68577
O31535	YETH_BACSU	Uncharacterized protein YetH	yetH BSU07160	Bacillus subtilis (strain 168)		13,634		O31535
P42408	YTEA_BACSU	Uncharacterized protein YteA (ORFQ)	yteA yzwB BSU30840	Bacillus subtilis (strain 168)		27,711		P42408
P54717	GLVR_BACSU	HTH-type transcriptional regulator GlvR (Glv operon regulatory protein)	glvR yfiA BSU08190	Bacillus subtilis (strain 168)		29,298		P54717
P10725	ALR1_BACSU	Alanine racemase 1 (EC 5.1.1.1)	alr1 alr dal BSU04640	Bacillus subtilis (strain 168)	5.1.1.1	43,265		P10725
P71037	YWNB_BACSU	Uncharacterized protein YwnB	ywnB BSU36620	Bacillus subtilis (strain 168)		23,196		P71037
O31953	YONE_BACSU	SPbeta prophage-derived uncharacterized protein YonE	yonE BSU21120	Bacillus subtilis (strain 168)		57,815		O31953
O34412	YLBF_BACSU	Regulatory protein YlbF	ylbF BSU14990	Bacillus subtilis (strain 168)		16,914	6PRK;	O34412
P54545	DPO41_BACSU	DNA polymerase IV 1 (Pol IV 1) (EC 2.7.7.7)	dinB1 yqjH BSU23870	Bacillus subtilis (strain 168)	2.7.7.7	47,006		P54545
O34545	BRAB_BACSU	Branched-chain amino acid transport system carrier protein BraB (Branched-chain amino acid uptake carrier BraB)	braB BSU29600	Bacillus subtilis (strain 168)		46,609		O34545
O34345	YFLJ_BACSU	Uncharacterized protein YflJ	yflJ BSU07660	Bacillus subtilis (strain 168)		5,313		O34345
P45860	CLS1_BACSU	Probable cardiolipin synthase YwiE (CL synthase 1) (EC 2.7.8.-)	ywiE BSU37240	Bacillus subtilis (strain 168)	2.7.8.-	58,248		P45860
P71004	YWHL_BACSU	Uncharacterized protein YwhL	ywhL BSU37440	Bacillus subtilis (strain 168)		49,581		P71004
O34446	YJPA_BACSU	Uncharacterized protein YjpA	yjpA BSU12450	Bacillus subtilis (strain 168)		9,642		O34446
O34708	YFLA_BACSU	Uncharacterized transporter YflA	yflA BSU07750	Bacillus subtilis (strain 168)		50,641		O34708
O32238	YVAP_BACSU	Uncharacterized HTH-type transcriptional regulator YvaP	yvaP BSU33680	Bacillus subtilis (strain 168)		12,271		O32238
P39152	YWLB_BACSU	Uncharacterized protein YwlB	ywlB BSU36960 ipc-28d	Bacillus subtilis (strain 168)		16,499		P39152
P42963	PXPA_BACSU	5-oxoprolinase subunit A (5-OPase subunit A) (EC 3.5.2.9) (5-oxoprolinase (ATP-hydrolyzing) subunit A)	pxpA ycsF BSU04050	Bacillus subtilis (strain 168)	3.5.2.9	27,482		P42963
A0A0D1JDI8	A0A0D1JDI8_BACIU	YetI	SC09_Contig25orf00234	Bacillus subtilis		30,012		A0A0D1JDI8
O31487	YDAL_BACSU	Uncharacterized protein YdaL	ydaL BSU04290	Bacillus subtilis (strain 168)		63,849		O31487
P42403	BGLC_BACSU	Aryl-phospho-beta-D-glucosidase BglC (EC 3.2.1.86) (6-phospho-beta-glucosidase)	bglC yckE BSU03410	Bacillus subtilis (strain 168)	3.2.1.86	55,140		P42403
